TextID,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFANP1,CRFANPa,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL,RDL2
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b100_38.txt,1,76,1714,76,0,22.9740009307861,10.4180002212524,1.50999999046326,0.869000017642975,4.58199977874756,2.60899996757507,-0.063000001013279,47.6100006103516,-0.630999982357025,26.4300003051758,-0.852999985218048,19.7700004577637,-1.32099997997284,9.34000015258789,0.904999971389771,81.5899963378906,-0.333999991416931,37.0699996948242,-1.72200000286102,4.26999998092651,-0.456999987363815,32.6399993896484,0.280000001192093,0.467000007629395,0.360000014305115,0.163000002503395,0.354999989271164,0.263999998569489,0.068000003695488,0.0810000002384186,0.0439999997615814,0.061999998986721,0.493000000715256,0.0939999967813492,0.128999993205071,0.125,0.0970000028610229,0.112000003457069,0,0,0.282999992370605,0.0949999988079071,0.676999986171722,0.41100001335144,136.505996704102,144.770004272461,81.0970001220703,25.6709995269775,42.0069999694824,14.5860004425049,17.5030002593994,19.2530002593994,43.173999786377,71.7620010375977,10.5019998550415,14.5860004425049,23.9209995269775,8.16800022125244,0.615000009536743,2.79999995231628,0.0780000016093254,0.476999998092651,0.787000000476837,4.61800003051758,0.853999972343445,0.66100001335144,0.906000018119812,0.890999972820282,0.0829999968409538,0.061999998986721,365.227996826172,205.95100402832,29.7549991607666,105.600997924805,5.25099992752075,11.668999671936,11.085000038147,16.9190006256104,277.130004882813,124.853996276855,74.6800003051758,58.9259986877441,70.0120010375977,9.91800022125244,2.91700005531311,9.33500003814697,30.3379993438721,6.41800022125244,2.21900010108948,2.98699998855591,0.879000008106232,375.950988769531,567.278991699219,349.558013916016,383.611999511719,408.927001953125,3.7720000743866,5.76300001144409,1.50800001621246,1.7150000333786,56.1980018615723,11.0240001678467,12.8920001983643
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b101_52.txt,1,12,263,12,0,22.5,19.6909999847412,1.57799994945526,0.957000017166138,4.85200023651123,2.55900001525879,0.25,59.8699989318848,-0.0689999982714653,47.2099990844727,-0.806999981403351,21.1900005340576,-1.375,8.52999973297119,0.0260000005364418,50.7999992370605,-0.163000002503395,43.6399993896484,-1.89699995517731,2.94000005722046,-1.85300004482269,3.22000002861023,0.090999998152256,0.545000016689301,0.181999996304512,0.168999999761581,0.261999994516373,0.185000002384186,0.119999997317791,0.144999995827675,0.0560000017285347,0.0949999988079071,0.273000001907349,0.0920000001788139,0.0879999995231628,0.136000007390976,0.0829999968409538,0.118000000715256,0,0,0.24099999666214,0.108000002801418,0.763999998569489,0.580999970436096,135,122.268997192383,76.0459976196289,22.8139991760254,30.4179992675781,22.8139991760254,22.8139991760254,19.0109996795654,38.0229988098145,57.0340003967285,19.0109996795654,19.0109996795654,26.6159992218018,22.8139991760254,0.333000004291534,0.570999979972839,0.0640000030398369,0.546000003814697,0.681999981403351,5.83300018310547,0.887000024318695,0.754999995231628,0.920000016689301,0.896000027656555,0.104999996721745,0.0979999974370003,376.425994873047,212.927993774414,22.8139991760254,110.265998840332,0,19.0109996795654,19.0109996795654,11.4069995880127,277.566009521484,136.88200378418,87.4530029296875,64.6389999389648,57.0340003967285,11.4069995880127,11.4069995880127,0,15.2089996337891,11.4069995880127,2.36100006103516,3.05299997329712,1.47000002861023,396.055999755859,574.296020507813,348.239990234375,389.740997314453,428.345001220703,3.89800000190735,5.06699991226196,1.56099998950958,1.63499999046326,51.0900001525879,11.5780000686646,20.0879993438721
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b102_19.txt,1,11,247,11,0,22.7269992828369,14.9139995574951,1.49000000953674,0.820999979972839,4.53000020980835,2.66199994087219,0.103000000119209,53.9799995422363,-0.660000026226044,25.4599990844727,0.137999996542931,55.1699981689453,-0.446000009775162,33,-1.0789999961853,14.2299995422363,-0.33500000834465,37.0699996948242,-0.202999994158745,42.0699996948242,-1.37300002574921,8.52999973297119,0.400000005960464,0.400000005960464,0.400000005960464,0.363999992609024,0.50900000333786,0.435999989509583,0.0610000006854534,0.0930000022053719,0.0790000036358833,0.130999997258186,0.600000023841858,0.273000001907349,0.210999995470047,0.178000003099442,0.209999993443489,0.172000005841255,0,0,0.33899998664856,0.162000000476837,0.683000028133392,0.551999986171722,100.295997619629,100.565002441406,40.4860000610352,8.09700012207031,28.3400001525879,24.2910003662109,12.1459999084473,12.1459999084473,16.1940002441406,32.3889999389648,8.09700012207031,16.1940002441406,16.1940002441406,20.2430000305176,0,0.333000004291534,0.0710000023245811,0.565999984741211,0.75,6.63600015640259,0.830999970436096,0.700999975204468,0.926999986171722,0.912000000476837,0.0509999990463257,0.0509999990463257,368.420989990234,234.817993164063,28.3400001525879,113.360000610352,0,12.1459999084473,60.7290000915527,16.1940002441406,299.595001220703,145.748992919922,56.6809997558594,40.4860000610352,68.8259963989258,32.3889999389648,4.04899978637695,4.04899978637695,20.2430000305176,4.04899978637695,2.19600009918213,2.97699999809265,1.53999996185303,407.519989013672,560.710998535156,387.161987304688,417.803009033203,447.140014648438,4.35200023651123,5.28999996185303,1.88999998569489,1.81299996376038,57.9889984130859,10.7489995956421,10.048999786377
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b103_84.txt,1,7,119,7,0,17.1429996490479,6.98600006103516,1.7059999704361,0.995000004768372,4.90799999237061,2.76500010490417,-1.33000004291534,9.18000030517578,1.17599999904633,87.9000015258789,-0.122000001370907,45.2200012207031,-1.7960000038147,3.67000007629395,1.38100004196167,91.620002746582,-1.87999999523163,3.00999999046326,-1.30599999427795,9.68000030517578,-4.35300016403198,0,0.333000004291534,0.333000004291534,0.5,0.238000005483627,0.238000005483627,0.381000012159348,0.0489999987185001,0.0570000000298023,0.0390000008046627,0.0740000009536743,0.166999995708466,0.0480000004172325,0.259999990463257,0.0670000016689301,0.261000007390976,0.140000000596046,0,0,0.284999996423721,0.148000001907349,0.878000020980835,0.774999976158142,149.332992553711,154.263000488281,92.4369964599609,42.0169982910156,58.8240013122559,16.806999206543,8.40299987792969,42.0169982910156,33.6129989624023,75.629997253418,16.806999206543,16.806999206543,25.2099990844727,50.4199981689453,0.333000004291534,0.570999979972839,0.0850000008940697,0.470999985933304,0.416999995708466,4.71400022506714,1.33299994468689,0.607999980449677,0.950999975204468,0.906000018119812,0.187999993562698,0.135000005364418,294.118011474609,184.873992919922,25.2099990844727,109.244003295898,16.806999206543,25.2099990844727,16.806999206543,0,361.345001220703,117.648002624512,75.629997253418,42.0169982910156,33.6129989624023,16.806999206543,0,0,0,0,2.00200009346008,2.82999992370605,1.04499995708466,442.273010253906,555.697021484375,390.061004638672,411.182006835938,423.6669921875,3.65400004386902,5.45100021362305,1.92599999904633,2.15100002288818,45.2519989013672,11.1709995269775,13.5030002593994
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b104_29.txt,1,19,432,19,0,23.1049995422363,17.1359996795654,1.68799996376038,0.920000016689301,5.03499984741211,2.61199998855591,-0.745000004768372,22.9599990844727,-0.0160000007599592,49.5999984741211,-0.190999999642372,42.4700012207031,-1.21200001239777,11.3100004196167,-0.273000001907349,39.3600006103516,-1.32599997520447,9.34000015258789,-2.16100001335144,1.53999996185303,-0.351000010967255,36.3199996948242,0.388999998569489,0.444000005722046,0.5,0.32600000500679,0.370000004768372,0.444000005722046,0.108000002801418,0.131999999284744,0.0590000003576279,0.0850000008940697,0.222000002861023,0.0670000016689301,0.246999993920326,0.24099999666214,0.178000003099442,0.209000006318092,0,0,0.323000013828278,0.163000002503395,0.716000020503998,0.563000023365021,146.332992553711,145.17399597168,81.0189971923828,13.8889999389648,30.0930004119873,20.8330001831055,16.2040004730225,32.4070014953613,43.9809989929199,67.129997253418,6.94399976730347,23.1480007171631,30.0930004119873,18.5189990997314,0.273000001907349,0.444000005722046,0.046000000089407,0.566999971866608,0.833000004291534,5.10500001907349,1.28900003433228,0.725000023841858,0.910000026226044,0.898000001907349,0.109999999403954,0.0750000029802322,326.389007568359,187.5,30.0930004119873,78.7040023803711,0,11.5740003585815,32.4070014953613,20.8330001831055,372.686004638672,127.315002441406,62.5,48.6110000610352,41.6669998168945,0,9.25899982452393,2.31500005722046,20.8330001831055,6.94399976730347,2.05800008773804,2.76799988746643,1.47300004959106,436.345001220703,558.158996582031,386.290985107422,398.908996582031,411.317993164063,3.75399994850159,5.70100021362305,1.71800005435944,2.2739999294281,40.9519996643066,13.1960000991821,13.0480003356934
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b105_274.txt,1,8,237,8,0,30,22.1679992675781,1.66199994087219,0.981000006198883,5.01700019836426,2.83299994468689,-0.966000020503998,16.8500003814697,-0.523999989032745,30.1499996185303,0.527999997138977,69.8499984741211,0.564000010490417,71.2300033569336,0.0570000000298023,51.9900016784668,-0.354000002145767,36.3199996948242,0.449000000953674,67,-0.0890000015497208,46.4099998474121,0.85699999332428,0.85699999332428,0.85699999332428,0.64300000667572,0.64300000667572,0.64300000667572,0.196999996900558,0.14300000667572,0.116999998688698,0.133000001311302,0,0,0.238000005483627,0.18299999833107,0.172999992966652,0.178000003099442,0,0,0.259999990463257,0.156000003218651,0.660000026226044,0.517000019550323,80,68.4179992675781,50.632999420166,29.5359992980957,29.5359992980957,8.43900012969971,12.6579999923706,21.0970001220703,16.8780002593994,50.632999420166,8.43900012969971,16.8780002593994,21.0970001220703,12.6579999923706,0.200000002980232,1.5,0.0890000015497208,0.855000019073486,0.85699999332428,3.875,1.10599994659424,0.708000004291534,0.861000001430511,0.848999977111816,0.101000003516674,0.0900000035762787,388.186004638672,181.434997558594,16.8780002593994,122.362998962402,12.6579999923706,4.2189998626709,8.43900012969971,25.3159999847412,375.527008056641,130.800994873047,50.632999420166,29.5349998474121,25.3159999847412,4.2189998626709,0,0,12.6579999923706,0,1.70200002193451,2.70300006866455,1.66999995708466,424.061004638672,541.492004394531,405.109008789063,427.067993164063,432.069000244141,3.28800010681152,6.26399993896484,2.10500001907349,2.54999995231628,36.1599998474121,15.5749998092651,9.24199962615967
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b106_3.txt,1,12,246,12,0,20.9169998168945,8.76399993896484,1.56099998950958,0.848999977111816,4.84999990463257,2.60899996757507,-0.228000000119209,41.2900009155273,-0.736000001430511,23.2700004577637,0.888999998569489,81.0599975585938,-1.06500005722046,14.460000038147,-1.10599994659424,13.5699996948242,-0.804000020027161,21.1900005340576,-1.01999998092651,15.3900003433228,-0.00100000004749745,50,0.455000013113022,0.545000016689301,0.455000013113022,0.231000006198883,0.291999995708466,0.30799999833107,0.0890000015497208,0.0900000035762787,0.0379999987781048,0.063000001013279,0.090999998152256,0.061999998986721,0.180999994277954,0.141000002622604,0.112000003457069,0.108000002801418,0,0,0.244000002741814,0.108999997377396,0.864000022411346,0.652999997138977,125.5,120.748001098633,48.7799987792969,12.1949996948242,16.2600002288818,8.13000011444092,4.06500005722046,12.1949996948242,28.4549999237061,40.6500015258789,4.06500005722046,32.5200004577637,36.5849990844727,8.13000011444092,0.111000001430511,1,0.0570000000298023,0.500999987125397,0.864000022411346,3.41700005531311,1.12100005149841,0.632000029087067,0.897000014781952,0.89300000667572,0.0570000000298023,0.0649999976158142,329.268005371094,203.251998901367,32.5200004577637,109.755996704102,12.1949996948242,12.1949996948242,36.5849990844727,8.13000011444092,292.683013916016,134.145004272461,44.7150001525879,52.8460006713867,69.1060028076172,0,8.13000011444092,0,36.5849990844727,20.3250007629395,2.0090000629425,2.92899990081787,0.720000028610229,336.6669921875,569.921997070313,413.967010498047,431.328002929688,440.920013427734,3.52800011634827,6.7039999961853,1.75,2.07399988174438,53.9669990539551,10.8249998092651,7.73099994659424
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b107_13.txt,1,48,953,48,0,20.25,14.08899974823,1.39199995994568,0.723999977111816,4.30299997329712,2.34200000762939,1.23500001430511,89.0699996948242,-0.365000009536743,35.939998626709,-0.852999985218048,19.7700004577637,0.43299999833107,66.6399993896484,-0.381999999284744,35.2000007629395,0.245000004768372,59.4799995422363,-1.4210000038147,7.78000020980835,-0.620000004768372,26.7600002288818,0.319000005722046,0.660000026226044,0.319000005722046,0.180999994277954,0.52700001001358,0.193000003695488,0.175999999046326,0.187000006437302,0.104999996721745,0.137999996542931,0.638000011444092,0.335999995470047,0.187000006437302,0.167999997735024,0.068000003695488,0.122000001370907,0,0,0.340000003576279,0.112000003457069,0.578999996185303,0.363999992609024,58.1539993286133,109.236000061035,68.2060012817383,14.6899995803833,32.5289993286133,16.7889995574951,16.7889995574951,20.9860000610352,36.726001739502,54.564998626709,13.6409997940063,14.6899995803833,22.0359992980957,25.1840000152588,0.467000007629395,0.400000005960464,0.0949999988079071,0.583999991416931,0.787000000476837,5.10400009155273,0.717000007629395,0.689000010490417,0.864000022411346,0.850000023841858,0.0920000001788139,0.0930000022053719,360.964996337891,230.850006103516,31.4799995422363,83.9449996948242,5.24700021743774,23.0849990844727,12.5920000076294,12.5920000076294,247.639007568359,141.658996582031,56.6629981994629,59.8110008239746,133.263000488281,28.3320007324219,6.2960000038147,14.6899995803833,67.1559982299805,6.2960000038147,2.41599988937378,3.11899995803833,1.47899997234344,361.93798828125,577.893981933594,355.390014648438,383.2919921875,423.026000976563,4.19899988174438,5.68300008773804,1.7039999961853,1.60699999332428,68.9199981689453,8.57900047302246,23.4559993743896
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b108_10.txt,1,33,609,33,0,18.69700050354,9.33199977874756,1.557000041008,0.827000021934509,4.77299976348877,2.625,-1.14999997615814,12.5100002288818,1.00800001621246,84.129997253418,1.68299996852875,95.3499984741211,-1.41700005531311,7.92999982833862,0.0799999982118607,52.7900009155273,-0.27700001001358,39.3600006103516,-2.36700010299683,0.910000026226044,-1.73399996757507,4.17999982833862,0.156000003218651,0.218999996781349,0.218999996781349,0.144999995827675,0.188999995589256,0.232999995350838,0.0520000010728836,0.0860000029206276,0.034000001847744,0.0949999988079071,0.156000003218651,0.028999999165535,0.172999992966652,0.163000002503395,0.146999999880791,0.150000005960464,0,0,0.333000004291534,0.137999996542931,0.716000020503998,0.486000001430511,124.083999633789,111.075996398926,91.9540023803711,22.9890003204346,26.2730007171631,6.56799983978271,11.4940004348755,22.9890003204346,49.2610015869141,78.818000793457,3.28399991989136,37.7669982910156,37.7669982910156,32.8409996032715,0,0.666999995708466,0.0900000035762787,0.569999992847443,0.688000023365021,4.03000020980835,0.920000016689301,0.633000016212463,0.912999987602234,0.889999985694885,0.119000002741814,0.100000001490116,385.877990722656,200.328002929688,27.9150009155273,128.078994750977,26.2730007171631,3.28399991989136,27.9150009155273,8.21000003814697,336.618011474609,133.005004882813,55.8289985656738,34.4830017089844,34.4830017089844,8.21000003814697,1.64199995994568,1.64199995994568,9.85200023651123,6.56799983978271,1.9559999704361,2.8989999294281,1.07299995422363,336.851989746094,564.994995117188,421.759002685547,463.393005371094,448.338012695313,4.38399982452393,6.16900014877319,1.64699995517731,2.21600008010864,56.3810005187988,9.97999954223633,8.40299987792969
C:\gwu\cohmetrix\FakeNewsNet\cohmetrix\body\b109_21.txt,1,10,225,10,0,22.7000007629395,12.4460000991821,1.61800003051758,0.933000028133392,4.85799980163574,2.6159999370575,-0.0780000016093254,47.2099990844727,-0.202999994158745,42.0699996948242,-0.00600000005215406,50,-1.28100001811981,10.0299997329712,-0.230000004172325,40.9000015258789,-0.745000004768372,22.9599990844727,-2.62100005149841,0.439999997615814,-1.5809999704361,5.71000003814697,0.333000004291534,0.555999994277954,0.333000004291534,0.289000004529953,0.421999990940094,0.289000004529953,0.0710000023245811,0.0810000002384186,0.0610000006854534,0.0719999969005585,0.666999995708466,0.289000004529953,0.0979999974370003,0.0949999988079071,0.105999998748302,0.119999997317791,0,0,0.224999994039536,0.115000002086163,0.824999988079071,0.65200001001358,133.100997924805,128.537002563477,75.5559997558594,13.3330001831055,35.5559997558594,26.6669998168945,17.7779998779297,4.44399976730347,48.8889999389648,48.8889999389648,26.6669998168945,22.2220001220703,26.6669998168945,22.2220001220703,0.166999995708466,0.5,0.0500000007450581,0.512000024318695,0.722000002861023,4.19999980926514,0.78600001335144,0.691999971866608,0.919000029563904,0.907000005245209,0.0790000036358833,0.0659999996423721,346.6669921875,253.332992553711,26.6669998168945,88.8889999389648,13.3330001831055,8.88899993896484,13.3330001831055,17.7779998779297,275.555999755859,142.22200012207,75.5550003051758,40,75.5559997558594,8.88899993896484,0,0,26.6669998168945,13.3330001831055,2.15300011634827,2.94400000572205,1.62999999523163,419.625,555.190979003906,360.656005859375,395.970001220703,434.532989501953,4.05700016021729,5.06799983978271,2.06399989128113,1.76600003242493,47.1150016784668,12.2770004272461,11.3290004730225
